scheme_code,scheme_name,fund_house,date,nav,fetched_at
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,02-01-2026,111.53570,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,01-01-2026,110.55160,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,31-12-2025,110.24190,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,30-12-2025,109.55060,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,29-12-2025,109.82110,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,26-12-2025,110.26660,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,24-12-2025,110.64850,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,23-12-2025,110.85200,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,22-12-2025,110.78620,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,19-12-2025,110.15340,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,18-12-2025,109.25320,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,17-12-2025,109.30910,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,16-12-2025,109.73920,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,15-12-2025,110.35820,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,12-12-2025,110.51900,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,11-12-2025,109.77620,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,10-12-2025,109.08860,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,09-12-2025,109.70350,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,08-12-2025,109.61410,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,05-12-2025,111.14870,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,04-12-2025,110.84860,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,03-12-2025,110.78130,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,02-12-2025,111.26770,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,01-12-2025,111.63650,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,30-11-2025,111.83110,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,28-11-2025,111.83570,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,27-11-2025,111.81150,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,26-11-2025,111.83550,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,25-11-2025,110.56080,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,24-11-2025,110.66100,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,21-11-2025,111.19180,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,20-11-2025,112.07950,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,19-11-2025,111.70180,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,18-11-2025,111.17690,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,17-11-2025,111.79330,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,14-11-2025,111.20340,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,13-11-2025,111.42260,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,12-11-2025,111.57880,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,11-11-2025,111.16220,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,10-11-2025,110.97760,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,07-11-2025,110.44310,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,06-11-2025,110.44090,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,04-11-2025,111.40460,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,03-11-2025,111.79920,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,31-10-2025,111.09480,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,30-10-2025,111.86990,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,29-10-2025,112.40680,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,28-10-2025,111.90310,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,27-10-2025,112.27050,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,24-10-2025,111.65490,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,23-10-2025,111.85870,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,20-10-2025,111.90250,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,17-10-2025,111.74890,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,16-10-2025,111.53990,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,15-10-2025,110.73650,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,14-10-2025,109.66340,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,13-10-2025,109.95520,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,10-10-2025,109.95900,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,09-10-2025,109.58820,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,08-10-2025,109.06500,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,07-10-2025,109.32010,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,06-10-2025,108.93260,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,03-10-2025,108.13860,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,01-10-2025,107.82390,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,30-09-2025,107.31340,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,26-09-2025,107.22460,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,25-09-2025,108.91910,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,24-09-2025,109.76080,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,23-09-2025,110.34010,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,22-09-2025,110.71820,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,19-09-2025,111.23100,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,18-09-2025,111.53350,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,17-09-2025,111.23230,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,16-09-2025,110.80080,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,15-09-2025,110.15220,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,12-09-2025,110.08140,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,11-09-2025,109.74090,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,10-09-2025,109.72090,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,09-09-2025,109.20620,2026-07-02 10:55:52
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,08-09-2025,108.96570,2026-07-02 10:55:52
